#fingerprint	64d0280f54af6a6b9518d53ae0e65527af08b71b7881a438ee858cb908db8412	cwebp=1.3.2 libsharpyuv: 0.2.1 dwebp=1.3.2 ladder=94 92 90 88 86 84 82 floor=80 min_bytes=32768 min_saving=10
themes/NeoStation/backgrounds/fds.webp	encoded	531594	206852	84	80.56210027	e5b16d1201a5e713bfe5aa1390571624f3ff7d5e06f36f6a375d9e871f2c5017
themes/NeoStation/backgrounds/gb.webp	encoded	266842	94576	86	80.60049941	eea58530a1b6f669cdd4a9e36d3fe978180f8e7fa663933574997ac0977a6793
themes/NeoStation/backgrounds/gba.webp	encoded	487552	185732	86	81.30563685	6e9119827449bc6e7fdae8c9f389cb5e8c7d220a0edf94d9066a298031dad3e6
themes/NeoStation/backgrounds/gbc.webp	encoded	377054	131370	82	82.37878698	b750cbeccd46fa51d98bbe4c4b524645d506d6c5fcc4fc88aad55c9b8a292537
themes/NeoStation/backgrounds/gc.webp	encoded	164478	49034	82	80.66922820	efe6ee689666c5325a0ff5e1478e7b5d70b0d18b3c7f5d8ccb896c132bab74c3
themes/NeoStation/backgrounds/genesis.webp	encoded	368886	113278	86	80.06013656	a7f09a3bf6b2e21bc3990d73d3d21538462c5dad1b5efd67f7c8a0da35a2e408
themes/NeoStation/backgrounds/gg.webp	encoded	416858	163930	86	81.45966883	276b2dc7fa68a1a5451043e874478e59f12fd8ef9a493e9de0189df30882b4e2
themes/NeoStation/backgrounds/intv.webp	encoded	335620	174726	82	80.63791090	3bae8e5479e697f0f07f73eae9c4f3f441352d70fbc4c32aa34f83c8bc939fd5
themes/NeoStation/backgrounds/jag.webp	encoded	474462	212974	86	80.54886973	c1e2e8ee1e5c9109a1901ec2a6f4309e729d425d914cc97c6d1b4a63eeef3201
themes/NeoStation/backgrounds/jagcd.webp	encoded	458390	181200	88	82.30000894	18453d6ec978f7f9e01898fcd0e942ce68d7261ceae156f52c9b015e31262cc9
themes/NeoStation/backgrounds/lynx.webp	encoded	436344	145436	82	80.53149932	20e35827a2a85eacb6c48a7710ede1b5c9561be0ed8de29dd2ee6872607e4594
themes/NeoStation/backgrounds/mame.webp	encoded	335828	116120	82	81.68586913	863f8469487b572e78d9a616b3215d23c34ab13f1803168041fbaa20f9d898c9
themes/NeoStation/backgrounds/mark3.webp	encoded	629222	331924	86	81.43804487	1af9543704445d98b82ae683dca069d161c15e62cb8f3edefe074b4dc9606bd5
themes/NeoStation/backgrounds/mcd.webp	encoded	566084	262172	84	81.55496451	f8f364d85ea3592fc64a47bb4de980049096a4c9670512616c79ac2976156064
themes/NeoStation/backgrounds/md.webp	encoded	380918	134666	84	80.24959042	dba64a3171d77b4b700e082934b8376447f684bc83132ec1e185177a39019ce8
themes/NeoStation/backgrounds/mini.webp	encoded	294102	105634	84	80.98396860	3d6b4267f18ac0ecf4090e88492ba875daa879e507c4e427b24cdc3ccd6c94d4
themes/NeoStation/backgrounds/mo2.webp	encoded	223286	85814	84	80.38541424	16eb147bc3a828aff3b0ec846ab573e5d8fd43a6f4cb8e0a4f990ee995d683aa
themes/NeoStation/backgrounds/msx.webp	encoded	506852	190668	84	81.50687883	924713d1a1156b319676047a08f56176d7153bed5a870c364fdff1c12701ef61
themes/NeoStation/backgrounds/music.webp	encoded	483336	182688	84	80.34728234	b63e389da22722b7cb678dd1acae657b0e9401b7b60b610e033eba5e746733df
themes/NeoStation/backgrounds/n64.webp	encoded	521876	238758	86	81.73558107	59179f978d6d2c2c64ee3392abed5530346be7d702c155aefc1b7224f1108602
themes/NeoStation/backgrounds/naomi.webp	encoded	420746	160572	84	81.08516541	aec80595e43ec93dc50d73bf435637b963e9e8da7aab24ead063865467cba5f7
themes/NeoStation/backgrounds/naomi2.webp	encoded	166376	66588	86	81.30713300	e83f146a625282db0e161a25ed1260bf7dc6fc93a59ffbac9cb58e22bd623360
themes/NeoStation/backgrounds/naomigd.webp	encoded	265304	93768	86	81.46666877	32ddf29366ee98799091a64b8ef58d062980004b0fd342cac0e6734bb693c1be
themes/NeoStation/backgrounds/neogeo.webp	encoded	348238	130814	84	81.39971868	ceb950a0f215337fbe04d40f37c795d0ca5dae7a438fa9c780ea778f9fb9de4d
themes/NeoStation/backgrounds/nes.webp	encoded	502158	190180	84	80.12242093	4bbec68cd8217884c070b7e7ca62ab2ac1ac99a7c56321e6eeb60dabafa96a5a
themes/NeoStation/backgrounds/ngcd.webp	encoded	278170	130626	82	81.33359765	0902e05f58e5c6599cbfead764c4661b0dc5ba11f8e813abb4270b2355318d81
themes/NeoStation/backgrounds/ngp.webp	encoded	239226	83022	84	80.81675116	af101d2586f48e475ef85dba92c19a24b258067c6c55aecb86b612a7548a2550
themes/NeoStation/backgrounds/ngpc.webp	encoded	457078	158792	82	81.83376429	ba76ed7c1131f1b5761bbeae6f0227fc7282d520e7d3787cd0448e948b779226
themes/NeoStation/backgrounds/pc88.webp	encoded	502606	170296	86	80.85265911	f4d2c05149b59cafdc3936ff6b7f55f76d537a31f936bada5534ff979e9f716e
themes/NeoStation/backgrounds/pc98.webp	encoded	403782	151134	86	81.77474070	e7bfb3ee490cee2ce43f903882ee51da320ed6fe401c7eac076f569b21f564f2
themes/NeoStation/backgrounds/pccd.webp	encoded	164010	86894	82	82.62236599	24b0886839200665302b8552c19d5a75d603a5ce98ec8ce81389747c655f598b
themes/NeoStation/backgrounds/pce.webp	encoded	452416	163140	82	80.13955917	226c902a9eacdbd3609aa76d83783ef3c6ff4120519a493eda465f184fbcda90
themes/NeoStation/backgrounds/pcfx.webp	encoded	134204	63162	82	82.20736124	256cab84f3e87696357ce0b7b1b730cd0c01ee6d869ee435584a9a7b4893938f
themes/NeoStation/backgrounds/pico8.webp	encoded	83312	40688	82	86.12011029	adc975644121cecb199a01c2c8942c139f9936d0469d6c491d3c3aca6b9e0c02
themes/NeoStation/backgrounds/ps1.webp	encoded	262482	76398	82	80.72539472	aedcb8cfd5a517e5ca185e461134dbf6116a5cfa4ed49d6c6a3cfa2644c8c350
themes/NeoStation/backgrounds/ps2.webp	encoded	234678	77490	84	80.58882809	b48658ef2ccdf69ed2f996fe5ba8d6fe5827b173a72d0763d3547cd0c3c7f3b4
themes/NeoStation/backgrounds/ps3.webp	encoded	538506	220798	86	80.20934709	86ee024c18aff1980c2b94985210c0f0d6dd1da6286fee7a97184cb43eaf44a0
themes/NeoStation/backgrounds/psp.webp	encoded	253438	90586	84	80.98426183	0b5a36aa5e361a1a82ef6ba32956e0455a69fb19b80256d81c0b11bbb3f7802e
themes/NeoStation/backgrounds/sat.webp	encoded	615920	282058	88	80.74677799	46430cdb3e24fb2612f062a46f8b31a9ee4a887c486e0f8ccad6b89a09fa2636
themes/NeoStation/backgrounds/satellaview.webp	encoded	333900	112036	84	81.00729204	38fa869a5a5238da2033b825b0f00fc79b0a253e9959e5781a0409fea353c5e8
themes/NeoStation/backgrounds/scd.webp	encoded	596936	336460	88	81.03704191	3ea51c135b3f514ac5e3a677cede7da4c650447c57974982190c8aae69a25bb3
themes/NeoStation/backgrounds/scummvm.webp	encoded	468854	37016	82	82.48852486	bb01388429594d790c83d9c0fb355064184b7341e313b40e3a9e9be5a2d3f2fe
themes/NeoStation/backgrounds/sfc.webp	encoded	598204	241278	84	80.83829726	5de93a4bb02df5473ece1affa865e523ccce32607906d7da9c39a42c525132b3
themes/NeoStation/backgrounds/sg1k.webp	encoded	396708	149704	86	80.95997372	d983f923ae4834b4788d23b03cecc69b891663e622e80ac23f24078051da606d
themes/NeoStation/backgrounds/sharpx68000.webp	encoded	541742	226064	90	80.36264830	b585e948938f6bd9bdcff6f18cd99260b192d6fc3e24eb83d4dcfd68ed31a0c1
themes/NeoStation/backgrounds/sms.webp	encoded	454360	200662	86	81.28326573	0d519fcc23666a0eaee181b0a91d577bdea30b54c50d0c053e51c03b498db597
themes/NeoStation/backgrounds/snes.webp	encoded	365730	133226	82	81.67304379	b0df590cd78ccb1a35ff093b8454fb56b4f20e6f1626d6b070ab6fe8eb340c09
themes/NeoStation/backgrounds/steam.webp	encoded	579442	245654	86	81.35593032	5d0df5425550caba281d829c6274067ee6aacfaa73f4a458e4e03c74e0cfb1ed
themes/NeoStation/backgrounds/switch.webp	encoded	454652	185556	84	80.21927697	fb0f2d46ffeadf5b8d566900ff4caf929aeb67615fa146816ad0f79874c1be13
themes/NeoStation/backgrounds/tg16.webp	encoded	215542	77390	82	84.75426039	709e54ed3d8334d1ad47370c06f1ff0e24775dcf70c085b4086306cd7bb810c6
themes/NeoStation/backgrounds/tgcd.webp	encoded	474074	194054	84	81.22075525	136a82d550d182c217161b1334ebef07bd25874b53014635abbc1322dcf3be88
themes/NeoStation/backgrounds/uze.webp	encoded	381334	154548	84	81.39618173	b619aded11bc8fd693929623d1706a7f116fdc93fa13eabfe6354dc0d95fc466
themes/NeoStation/backgrounds/vb.webp	encoded	265942	80086	82	83.09431619	04281e54198c2babe51201aa37f9983f562b726557610730a278e3a5fb39b24d
themes/NeoStation/backgrounds/vc4k.webp	encoded	229562	77036	86	80.82620700	bcee8aa86418c73e3f2056066129f0613d77c880e2632b32a45f2550c40c7664
themes/NeoStation/backgrounds/vect.webp	encoded	356410	142948	90	81.98441563	4b0abb116f9855110f987b24a6d10dcc186b1f8f76a77ee8158ab147b9478d93
themes/NeoStation/backgrounds/vita.webp	encoded	308960	107728	86	81.12910474	d397b51b0a65a8a3d8884abdaef45b050fce498a7849c576f1e05ba367b0e5db
themes/NeoStation/backgrounds/wasm4.webp	encoded	75758	22940	82	80.24418906	19beb5d2301c2962ab6b34ae57185b75a1fef85c4fb74848df1f2fbddf6fa844
themes/NeoStation/backgrounds/wii.webp	encoded	251956	83914	84	80.21213338	9f7235401c5908f1b6d0b48924b86d2459f6adb3e327946a3bd9d6812fef7f8e
themes/NeoStation/backgrounds/wiiu.webp	encoded	335316	132612	86	80.71445864	f721afbd3177cc5376c0f5f9754f8a1591094632377862f56c8c2e39fc79e75b
themes/NeoStation/backgrounds/windows.webp	encoded	396516	147994	88	80.25324670	67d79b194f44c8dd97a09db29cd67e344b1869bc5a856239773b8e244598a2ae
themes/NeoStation/backgrounds/ws.webp	encoded	222656	93360	82	80.42117321	f9db0d8e7a20b9d42dff5c90664192a9fe1b1a6846f46ff0c0c2f0c1a23ccd55
themes/NeoStation/backgrounds/wsc.webp	encoded	423128	156362	86	81.60739302	d6114a27f2caf9878d41ca3840b7d6e272724a746a3b1afe1d8625cf558ce9d3
themes/NeoStation/backgrounds/wsv.webp	encoded	302658	111762	88	80.72086823	4dfe10e4ebe79c6a5edb2056619689ed2425170ac6abc1ee16edc743dfc26104
themes/NeoStation/backgrounds/xbox.webp	encoded	452462	172308	86	80.06666805	a7a18a657ef30822d28a86ccfaab7d7e87ba8ccf74f3f94bb6b4e0d9e2630839
themes/NeoStation/backgrounds/xbox360.webp	encoded	345592	137134	90	81.76529730	875ce93310df877d39b97090c69f1a88fafeb4da63bf3eb16a85284c2aec4db8
themes/NeoStation/backgrounds/zxspectrum.webp	encoded	471040	176756	84	80.36970660	2e5c5c1abc84c2d45fae559fadef6815908f51c59f9c5c38f84e639434215b55
themes/NeoStation/theme.json	passthrough	1353	1353	-	-	e449a464aa30c9fc1704e7608bd82a658af74a335daeb9a1405a59ea105d407c
